r,density
0.037056737588652466, 0.43651671784560353
0.11849881796690309, 0.4357637864399494
0.1999408983451536, 0.43507359931809986
0.28138297872340423, 0.434352040054348
0.36282505910165486, 0.43297166581064883
0.4442671394799055, 0.4309638487289046
0.525709219858156, 0.42898740378906264
0.6071513002364067, 0.4266344931463936
0.6885933806146572, 0.42403060536850656
0.7700354609929078, 0.4210816240296947
0.8440737158822266, 0.4183836198261009
0.9551310982162046, 0.4133640771217403
1.0365731785944554, 0.40959942009346983
1.1180152589727057, 0.4055524137880791
1.1994573393509564, 0.40131717463127486
1.2808994197292072, 0.3967682140554481
1.3623415001074575, 0.3920937649120123
1.4437835804857082, 0.38723108291716296
1.525225660863959, 0.38221154021280235
1.6066677412422097, 0.37697239251512604
1.68810982162046, 0.3716077562498406
1.7695519019987107, 0.3661490035588485
1.8509939823769614, 0.36059613444214955
1.9324360627552117, 0.3549805210416461
2.0138781431334625, 0.34920804693163143
2.095320223511713, 0.342839502125474
2.176762303889964, 0.33675330659643676
2.2582043842682142, 0.33060436678359506
2.339646464646465, 0.32445542697075336
2.4210885450247157, 0.3182123707322049
2.502530625402966, 0.31181245378414507
2.580270793036751, 0.30678036222302363
2.6580109606705355, 0.2994581043030376
2.739453041048786, 0.29280093579137934
2.8208951214270366, 0.28636964670141735
2.9023372018052873, 0.2800324740371621
2.983779282183538, 0.2746050934880722
3.0467117988394588, 0.27028096659587825
3.081818181818182, 0.2661016949152542
3.1181818181818186, 0.261864406779661
3.1909090909090914, 0.25508474576271184
3.281818181818182, 0.24745762711864405
3.3727272727272735, 0.24152542372881353
3.4272727272727277, 0.2364406779661017
3.458681802830739, 0.23361066749094156
3.531662368364496, 0.22764099706039842
3.613104448742747, 0.22130382439614316
3.6945465291209976, 0.2151235124413992
3.7759886094992483, 0.2089432004866552
3.857430689877499, 0.20310798209283598
3.9388727702557498, 0.19724139155711456
4.020314850634, 0.19018265962910752
4.10175693101225, 0.18381411482295001
4.183199011390501, 0.1777279192939128
4.264641091768752, 0.17167309590677782
4.346083172147003, 0.1657751332291541
4.427525252525253, 0.15975168198392142
4.508967332903503, 0.15391646359010225
4.590409413281754, 0.1481753616219898
4.671851493660005, 0.1424028875119751
4.753293574038255, 0.13669315768576495
4.834735654416506, 0.13104617214335923
4.916177734794757, 0.12565016373617166
4.997619815173008, 0.12034827175469076
5.079061895551257, 0.11536010119223244
5.160503975929508, 0.10933664994699976
5.241946056307759, 0.10507003864829317
5.32338813668601, 0.10020212796312689
5.40483021706426, 0.09402704469869988
5.486272297442511, 0.09114080764369259
5.567714377820761, 0.08538924829494615
5.649156458199012, 0.0805056515388286
5.730598538577262, 0.07805862447045275
5.8142617666021925, 0.07228928757462832
5.895950641163408, 0.06903390498323786
5.9712228669675484, 0.06642269703890685
6.085982162045992, 0.05829417507203294
6.167424242424243, 0.05713340582164961
6.248866322802494, 0.0527569920262852
6.330308403180744, 0.04965114997796205
6.411750483558995, 0.04737666969004872
6.493932946486138, 0.04271476940337382
6.574634644315496, 0.03915716851165818
6.6560767246937464, 0.03849835353171088
6.739986746901642, 0.034294486516808886
6.818960885450248, 0.03128276089419252
6.900402965828499, 0.03078080662375643
6.961484526112186, 0.028600442761549827

