r,density
0.13479748250575008, 0.0991088726868077
0.23414013450110627, 0.09714175848168752
0.274303521191924, 0.0966840864464265
0.3318644229195795, 0.09485937212984265
0.44333570633676755, 0.09412321526398311
0.5128702604704976, 0.09326069962267404
0.5763200073301245, 0.09246320610123171
0.6332764916599456, 0.08884297453511349
0.6868584396613744, 0.08788513353579003
0.7455914185397727, 0.08607300191544832
0.8381638239540394, 0.08217618804334223
0.877246653431659, 0.08161269668598904
0.9290007358381196, 0.07955175527687798
0.9785347147659289, 0.07982857459420532
1.0301127010786004, 0.07623614260867968
1.1625166344631945, 0.07537609694343395
1.2563353147269112, 0.07317494409312039
1.3625847002509404, 0.07071614130334422
1.4649367951731511, 0.07054468903762572
1.528119276642308, 0.06877181319594483
1.578477433181566, 0.06768977843200878
1.6595776460253995, 0.06703548177283708
1.751732217391325, 0.06630930881022289
1.8130427118622574, 0.06619843775968091
1.8632220309422869, 0.06593584842944991
1.9314971522557118, 0.0661365833841154
1.9836646606941857, 0.06638192610648432
2.0439747800135883, 0.06655120928413263
2.1013790928729486, 0.06658940409580265
2.158788392566259, 0.06672520787062917
2.2220616669361126, 0.06672945173859252
2.2677566577338992, 0.06664432474003396
2.331018026197126, 0.06716657013881547
2.3873820421310072, 0.06727096929071336
2.4481489337582274, 0.06673411999335217
2.5051680245359917, 0.06689284065518071
2.5606044893554083, 0.06671672013470252
2.6220400190512128, 0.06621594371502965
2.670450637111492, 0.06612776556956937
2.7350839439631915, 0.06523094196074088
2.7804971477388287, 0.06509556257271067
2.835105825334839, 0.06375896752573364
2.8795762317672775, 0.06371663193601038
2.9341885786056574, 0.06245185619302815
2.975684697172725, 0.06246577905810084
3.032265662065263, 0.06000716488467861
3.0772546725931305, 0.059987158078565764
3.131311209218447, 0.05797180580946579
3.17630062860475, 0.057959801725798094
3.2355329382372107, 0.055110165641792705
3.2779732729211934, 0.05505881483943642
3.3345245842199756, 0.052019780990896186
3.377933831275068, 0.05194544801126155
3.4335059746703145, 0.04872866138533416
3.4759471838570617, 0.04869442751709663
3.5324780635912454, 0.0452554798441453
3.577466392688386, 0.04522213516729057
3.631446575000864, 0.041712274481561507
3.676435687743341, 0.041694268356059966
3.7356256123846503, 0.03801501671190888
3.7780672190726543, 0.03798856326827077
3.833493772172421, 0.03457851431526021
3.877041056999115, 0.03454961559531944
3.9335666897167094, 0.03100796631765554
3.976007739902953, 0.030970620279578254
4.032549272670817, 0.02774018798589184
4.077538078769469, 0.027716179818556425
4.131534717633976, 0.024528428711244082
4.176523728161844, 0.024508421905131222
4.235758116158018, 0.021699466326888656
4.2781985303422525, 0.021649671609452248
4.334765264689797, 0.018912518235370157
4.377206155875539, 0.01887206002745309
4.4337886312728525, 0.016443011467508734
4.47622928395784, 0.016397885004831997
4.53282320739135, 0.014192912673351432
4.577037834800514, 0.014168494109993185
4.6335842639684754, 0.01225610564306484
4.676852654341958, 0.012037512761461588
4.736143430730701, 0.010332265987110623
4.778583844914936, 0.010282471269674215
4.835212350957784, 0.0087543958783447
4.880625811580387, 0.008624043841594126
4.935235512701901, 0.0073074826004682625
4.983788303711691, 0.00712750909460233
5.042708041070175, 0.006124390065889163
5.094039221716073, 0.005894910289791472
5.143854130714287, 0.00501266683966578
5.192365560672252, 0.0049350965914037315
5.2429562150988565, 0.004083929840111911
5.2914701197263, 0.004054797122438808
5.346349995026203, 0.003563296585600062
5.396577795178038, 0.003381234649973225
5.4464076515109605, 0.0027915603645422005
5.49569724087256, 0.0027923163572158016
5.5455303222764085, 0.002265767460032847
5.5948218235064004, 0.002303945090051135
5.644655503576109, 0.0017891140793094285
5.696610168182191, 0.001728123258610409
5.75217464419702, 0.0015183787030222107
5.810470989353428, 0.001277773975913582
5.864481014991354, 0.0012560672450983301
5.928639246378818, 0.0010218437737956054
5.971387172211784, 0.001082897223299406
